customer_id,state,sex,age,occupation,family_size,income,ad_type,ad_medium,ad_response,items_purchased,drinks_purchased,Occurance,ad_type_id,ad_medium_id
1784,MT,F,21.0,Student,1,16346,DISCOUNT-20%,15 sec YouTube ad,1,"['cinnamon twists', 'cheesy gordita crunch']","['mountain dew', 'gatorade']",0.0,0.0,1.0
4083,RI,M,42.0,Food Service,1,40554,DISCOUNT-10%,15 sec YouTube ad,1,"['beefy 5 layer burrito', 'cheesy gordita crunch']","['gatorade', 'mountain dew']",0.0,1.0,1.0
6825,IL,M,58.0,Government,1,135230,REWARD - Free Baja Blast with purchase of $20 or more,30 sec Hulu commercial,0,"['crunchwrap supreme', 'nachos bellgrande']","['baja blast', 'iced tea']",0.0,4.0,4.0
7930,IL,M,23.0,Education,1,46153,DISCOUNT-10%,15 sec YouTube ad,1,"['soft taco', 'spicy potato soft taco']","['diet pepsi', 'starry']",0.0,1.0,1.0
1564,IL,F,46.0,Food Service,1,38666,DISCOUNT-5%,30 sec Hulu commercial,0,"['soft taco', 'mexican pizza']","['mug root beer', 'iced tea']",0.0,3.0,4.0
6605,NE,F,25.0,Government,1,55631,DISCOUNT-50%,15 sec YouTube ad,1,"['spicy potato soft taco', 'steak garlic nacho fries']","['gatorade', 'brisk']",1.0,6.0,1.0
8190,ME,F,42.0,Healthcare,2,119390,DISCOUNT-20%,15 sec YouTube ad,1,"['nachos bellgrande', 'crunchy taco', 'cheesy bean and rice burrito']","['gatorade', 'baja blast', 'mountain dew']",0.0,0.0,1.0
6810,OR,M,52.0,Government,3,126738,DISCOUNT-10%,Static Facebook ad,0,"['beefy 5 layer burrito', 'crunchwrap supreme', 'cravings box', 'nachos bellgrande']","['diet pepsi', 'pepsi', 'gatorade', 'mountain dew']",0.0,1.0,3.0
9060,NY,M,32.0,Education,1,52474,DISCOUNT-50%,Instagram photo ad,1,"['soft taco', 'nachos bellgrande']","['pepsi', 'starry']",0.0,6.0,0.0
9179,SC,F,49.0,IT,2,225818,DISCOUNT-10%,30 sec Hulu commercial,0,"['steak garlic nacho fries', 'nachos bellgrande', 'cheesy gordita crunch']","['brisk', 'brisk', 'mug root beer']",1.0,1.0,4.0
8628,TX,M,33.0,Other,2,51665,DISCOUNT-10%,15 sec YouTube ad,0,"['cravings box', 'chalupa supreme', 'cheesy gordita crunch']","['baja blast', 'gatorade', 'iced tea']",0.0,1.0,1.0
6213,LA,F,36.0,Food Service,0,31101,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,1,"['cheesy gordita crunch', 'crunchy taco', 'crunchwrap supreme', 'cheesy gordita crunch', 'cheesy gordita crunch', 'spicy potato soft taco', 'soft taco', 'spicy potato soft taco']",['baja blast'],0.0,4.0,1.0
3684,ME,M,39.0,Government,1,79816,DISCOUNT-10%,15 sec YouTube ad,1,"['nachos bellgrande', 'steak garlic nacho fries']","['mug root beer', 'mug root beer']",1.0,1.0,1.0
35,NC,F,59.0,Retail,3,53844,BOGO - Garlic Steak Nacho Fries,Static Facebook ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'spicy potato soft taco', 'crunchy taco']","['baja blast', 'pepsi', 'baja blast', 'baja blast']",2.0,2.0,3.0
9652,NM,M,43.0,Healthcare,5,133621,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,0,"['cheesy gordita crunch', 'cheesy gordita crunch', 'cravings box', 'chalupa supreme', 'cravings box', 'cinnamon twists']","['starry', 'diet pepsi', 'starry', 'mountain dew', 'pepsi', 'baja blast']",0.0,4.0,0.0
4232,FL,F,66.0,Retired,6,0,BOGO - Garlic Steak Nacho Fries,30 sec cable TV ad,0,"['cheesy bean and rice burrito', 'cinnamon twists', 'mexican pizza', 'cheesy gordita crunch', 'nachos bellgrande', 'spicy potato soft taco', 'cinnamon twists']","['baja blast', 'mountain dew', 'brisk', 'baja blast', 'brisk', 'gatorade', 'pepsi']",0.0,2.0,2.0
9355,TX,M,30.0,Healthcare,3,93556,DISCOUNT-50%,15 sec YouTube ad,0,"['cheesy bean and rice burrito', 'soft taco', 'cinnamon twists', 'soft taco']","['baja blast', 'diet pepsi', 'starry', 'iced tea']",0.0,6.0,1.0
6575,IL,M,57.0,Government,1,138375,DISCOUNT-10%,Static Facebook ad,0,"['spicy potato soft taco', 'beefy 5 layer burrito']","['gatorade', 'mug root beer']",0.0,1.0,3.0
9586,IN,M,31.0,Government,4,62367,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,1,"['cheesy gordita crunch', 'chalupa supreme', 'beefy 5 layer burrito', 'beefy 5 layer burrito', 'mexican pizza', 'spicy potato soft taco', 'beefy 5 layer burrito', 'cinnamon twists']","['baja blast', 'diet pepsi', 'pepsi', 'diet pepsi', 'mountain dew']",0.0,4.0,1.0
8395,UT,F,31.0,Other,0,49070,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,0,['cravings box'],['diet pepsi'],0.0,2.0,0.0
2417,FL,M,64.0,Retail,2,58113,DISCOUNT-20%,30 sec cable TV ad,0,"['crunchwrap supreme', 'steak garlic nacho fries', 'crunchwrap supreme']","['pepsi', 'baja blast', 'iced tea']",1.0,0.0,2.0
5137,CA,F,25.0,Unemployed,1,0,BOGO - Baja Blast,15 sec YouTube ad,1,"['steak garlic nacho fries', 'chicken quesadilla']","['baja blast', 'baja blast']",1.0,5.0,1.0
9947,KY,M,34.0,Unemployed,1,0,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,1,"['steak garlic nacho fries', 'cheesy bean and rice burrito', 'cravings box', 'mexican pizza', 'cravings box', 'cravings box', 'cravings box', 'spicy potato soft taco', 'spicy potato soft taco']","['baja blast', 'baja blast']",1.0,7.0,1.0
5174,ID,F,31.0,Unemployed,2,0,DISCOUNT-5%,15 sec YouTube ad,1,"['steak garlic nacho fries', 'cheesy bean and rice burrito', 'cinnamon twists']","['mug root beer', 'starry', 'pepsi']",1.0,3.0,1.0
594,HI,F,35.0,Retail,0,39894,DISCOUNT-50%,15 sec YouTube ad,1,['crunchy taco'],['mountain dew'],0.0,6.0,1.0
2074,OK,F,43.0,Healthcare,0,123250,DISCOUNT-20%,Instagram photo ad,1,['cheesy bean and rice burrito'],['baja blast'],0.0,0.0,0.0
2152,IA,M,38.0,IT,2,149852,DISCOUNT-5%,15 sec YouTube ad,1,"['chicken quesadilla', 'mexican pizza', 'cinnamon twists']","['mountain dew', 'brisk', 'brisk']",0.0,3.0,1.0
4728,OH,M,30.0,Government,1,64117,DISCOUNT-20%,Instagram photo ad,0,"['spicy potato soft taco', 'crunchy taco']","['gatorade', 'mountain dew']",0.0,0.0,0.0
1972,RI,F,40.0,Food Service,1,39922,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,1,"['chicken quesadilla', 'cheesy gordita crunch', 'spicy potato soft taco', 'mexican pizza', 'nachos bellgrande', 'cravings box', 'cravings box', 'crunchy taco']","['baja blast', 'pepsi']",0.0,4.0,1.0
934,CA,M,28.0,Healthcare,3,86711,DISCOUNT-10%,Instagram photo ad,0,"['nachos bellgrande', 'spicy potato soft taco', 'cinnamon twists', 'cheesy gordita crunch']","['starry', 'mountain dew', 'diet pepsi', 'mug root beer']",0.0,1.0,0.0
1987,OH,F,24.0,IT,2,82440,BOGO - Baja Blast,15 sec TikTok ad,0,"['spicy potato soft taco', 'chalupa supreme', 'cravings box']","['starry', 'mountain dew', 'starry']",0.0,5.0,5.0
3180,ND,F,24.0,Government,0,54509,DISCOUNT-5%,15 sec TikTok ad,0,['beefy 5 layer burrito'],['iced tea'],0.0,3.0,5.0
8526,TN,M,31.0,Retail,2,35422,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,0,"['soft taco', 'soft taco', 'crunchwrap supreme']","['mug root beer', 'starry', 'brisk']",0.0,7.0,1.0
10000,CO,F,21.0,Education,1,48624,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec TikTok ad,0,"['steak garlic nacho fries', 'crunchy taco']","['mug root beer', 'starry']",1.0,7.0,5.0
3060,RI,F,39.0,Government,0,83086,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,0,['crunchwrap supreme'],['starry'],0.0,2.0,0.0
171,TX,M,24.0,Student,2,15349,DISCOUNT-5%,15 sec YouTube ad,1,"['cinnamon twists', 'crunchy taco', 'cravings box']","['starry', 'baja blast', 'pepsi']",0.0,3.0,1.0
9576,AL,M,64.0,Healthcare,4,298920,DISCOUNT-5%,30 sec cable TV ad,1,"['chicken quesadilla', 'mexican pizza', 'beefy 5 layer burrito', 'cinnamon twists', 'cravings box']","['gatorade', 'brisk', 'brisk', 'pepsi', 'baja blast']",0.0,3.0,2.0
6697,MN,M,47.0,IT,0,194995,DISCOUNT-20%,Static Facebook ad,0,['chalupa supreme'],['iced tea'],0.0,0.0,3.0
5576,VA,F,52.0,Other,0,77664,DISCOUNT-20%,30 sec Hulu commercial,0,['crunchy taco'],['pepsi'],0.0,0.0,4.0
8427,ME,M,36.0,Healthcare,1,112561,DISCOUNT-20%,Instagram photo ad,0,"['soft taco', 'cheesy bean and rice burrito']","['brisk', 'starry']",0.0,0.0,0.0
4174,MS,M,44.0,Other,2,68602,DISCOUNT-50%,Static Facebook ad,1,"['spicy potato soft taco', 'spicy potato soft taco', 'mexican pizza']","['diet pepsi', 'gatorade', 'baja blast']",0.0,6.0,3.0
3595,ID,F,38.0,Retail,6,42121,DISCOUNT-10%,15 sec YouTube ad,0,"['crunchwrap supreme', 'steak garlic nacho fries', 'cheesy gordita crunch', 'cheesy bean and rice burrito', 'crunchy taco', 'cheesy bean and rice burrito', 'nachos bellgrande']","['mountain dew', 'mug root beer', 'mug root beer', 'gatorade', 'iced tea', 'diet pepsi', 'iced tea']",1.0,1.0,1.0
2599,NJ,M,41.0,Retail,3,46181,DISCOUNT-10%,Instagram photo ad,0,"['spicy potato soft taco', 'beefy 5 layer burrito', 'chalupa supreme', 'nachos bellgrande']","['mug root beer', 'starry', 'gatorade', 'pepsi']",0.0,1.0,0.0
2660,ND,M,35.0,Government,1,76249,DISCOUNT-50%,15 sec YouTube ad,1,"['cheesy bean and rice burrito', 'cinnamon twists']","['baja blast', 'brisk']",0.0,6.0,1.0
3629,IL,M,40.0,Other,2,65860,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,1,"['steak garlic nacho fries', 'beefy 5 layer burrito', 'nachos bellgrande', 'steak garlic nacho fries', 'cravings box', 'mexican pizza', 'mexican pizza', 'crunchwrap supreme', 'cravings box']","['baja blast', 'diet pepsi', 'mug root beer']",2.0,7.0,1.0
5617,NY,M,36.0,Retail,1,41562,DISCOUNT-50%,15 sec YouTube ad,0,"['crunchy taco', 'cinnamon twists']","['mountain dew', 'mug root beer']",0.0,6.0,1.0
3269,TX,F,30.0,Retail,2,39449,DISCOUNT-50%,15 sec YouTube ad,1,"['spicy potato soft taco', 'cravings box', 'beefy 5 layer burrito']","['baja blast', 'baja blast', 'brisk']",0.0,6.0,1.0
6916,CT,F,39.0,Food Service,4,38492,DISCOUNT-5%,15 sec YouTube ad,1,"['cinnamon twists', 'cheesy bean and rice burrito', 'beefy 5 layer burrito', 'chicken quesadilla', 'mexican pizza']","['iced tea', 'diet pepsi', 'iced tea', 'mug root beer', 'mountain dew']",0.0,3.0,1.0
1568,WA,M,35.0,Retail,1,40329,DISCOUNT-5%,Instagram photo ad,0,"['cheesy bean and rice burrito', 'soft taco']","['baja blast', 'iced tea']",0.0,3.0,0.0
1654,TX,M,31.0,Education,1,51598,DISCOUNT-10%,Instagram photo ad,0,"['cinnamon twists', 'chicken quesadilla']","['pepsi', 'baja blast']",0.0,1.0,0.0
266,GA,F,39.0,Government,4,78157,BOGO - Baja Blast,15 sec YouTube ad,0,"['nachos bellgrande', 'chicken quesadilla', 'cheesy gordita crunch', 'soft taco', 'soft taco']","['gatorade', 'diet pepsi', 'brisk', 'baja blast', 'brisk']",0.0,5.0,1.0
6346,OK,F,49.0,Government,4,116142,DISCOUNT-50%,Static Facebook ad,1,"['cheesy gordita crunch', 'cravings box', 'crunchy taco', 'cheesy gordita crunch', 'crunchwrap supreme']","['mug root beer', 'diet pepsi', 'baja blast', 'gatorade', 'pepsi']",0.0,6.0,3.0
3273,IN,F,19.0,Student,0,14807,DISCOUNT-50%,15 sec TikTok ad,1,['nachos bellgrande'],['iced tea'],0.0,6.0,5.0
8268,CO,F,60.0,Unemployed,8,0,BOGO - Garlic Steak Nacho Fries,Newspaper ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'beefy 5 layer burrito', 'chalupa supreme', 'chalupa supreme', 'steak garlic nacho fries', 'soft taco', 'spicy potato soft taco', 'chicken quesadilla']","['iced tea', 'starry', 'brisk', 'brisk', 'mug root beer', 'starry', 'diet pepsi', 'iced tea', 'starry']",3.0,2.0,6.0
1296,NE,F,37.0,Other,1,58365,DISCOUNT-50%,15 sec YouTube ad,1,"['chicken quesadilla', 'chalupa supreme']","['diet pepsi', 'pepsi']",0.0,6.0,1.0
3943,CA,M,23.0,Healthcare,1,63690,DISCOUNT-10%,15 sec TikTok ad,0,"['cravings box', 'chalupa supreme']","['mug root beer', 'starry']",0.0,1.0,5.0
7386,OK,M,36.0,Healthcare,0,112253,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,1,"['cheesy bean and rice burrito', 'crunchwrap supreme', 'chicken quesadilla', 'nachos bellgrande', 'crunchwrap supreme', 'mexican pizza', 'steak garlic nacho fries', 'cheesy bean and rice burrito']",['baja blast'],1.0,4.0,1.0
5,AL,M,35.0,Government,0,78910,DISCOUNT-50%,Instagram photo ad,0,['beefy 5 layer burrito'],['mountain dew'],0.0,6.0,0.0
4941,CA,F,23.0,Student,2,15804,BOGO - Baja Blast,15 sec YouTube ad,0,"['cravings box', 'steak garlic nacho fries', 'steak garlic nacho fries']","['diet pepsi', 'diet pepsi', 'iced tea']",2.0,5.0,1.0
1527,NC,M,52.0,IT,4,236453,DISCOUNT-50%,30 sec Hulu commercial,1,"['chicken quesadilla', 'mexican pizza', 'nachos bellgrande', 'cinnamon twists', 'soft taco']","['brisk', 'baja blast', 'diet pepsi', 'diet pepsi', 'iced tea']",0.0,6.0,4.0
2555,ID,M,26.0,Government,2,55257,DISCOUNT-20%,15 sec YouTube ad,1,"['steak garlic nacho fries', 'cravings box', 'chicken quesadilla']","['diet pepsi', 'starry', 'brisk']",1.0,0.0,1.0
132,OH,F,43.0,Food Service,2,36870,DISCOUNT-10%,Instagram photo ad,0,"['spicy potato soft taco', 'cinnamon twists', 'beefy 5 layer burrito']","['diet pepsi', 'iced tea', 'gatorade']",0.0,1.0,0.0
5620,FL,M,70.0,Retired,9,0,DISCOUNT-50%,Newspaper ad,1,"['crunchy taco', 'soft taco', 'steak garlic nacho fries', 'spicy potato soft taco', 'soft taco', 'crunchwrap supreme', 'nachos bellgrande', 'mexican pizza', 'nachos bellgrande', 'cinnamon twists']","['brisk', 'mountain dew', 'baja blast', 'iced tea', 'baja blast', 'mug root beer', 'iced tea', 'diet pepsi', 'starry', 'baja blast']",1.0,6.0,6.0
5736,MT,M,42.0,Retail,0,43823,DISCOUNT-5%,Instagram photo ad,0,['steak garlic nacho fries'],['starry'],1.0,3.0,0.0
1515,IN,M,43.0,Government,1,84624,DISCOUNT-5%,15 sec YouTube ad,1,"['chicken quesadilla', 'cheesy bean and rice burrito']","['brisk', 'baja blast']",0.0,3.0,1.0
4139,SC,F,42.0,Retail,0,46508,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries']",['diet pepsi'],2.0,2.0,1.0
8078,OH,M,44.0,Healthcare,3,136652,DISCOUNT-20%,Static Facebook ad,1,"['steak garlic nacho fries', 'cinnamon twists', 'chicken quesadilla', 'crunchy taco']","['brisk', 'baja blast', 'iced tea', 'mountain dew']",1.0,0.0,3.0
6442,IL,F,37.0,Retail,2,43271,DISCOUNT-20%,15 sec YouTube ad,1,"['cravings box', 'beefy 5 layer burrito', 'spicy potato soft taco']","['pepsi', 'mug root beer', 'baja blast']",0.0,0.0,1.0
8511,WA,F,54.0,Government,2,117254,DISCOUNT-20%,30 sec Hulu commercial,1,"['cheesy bean and rice burrito', 'beefy 5 layer burrito', 'cinnamon twists']","['baja blast', 'baja blast', 'mug root beer']",0.0,0.0,4.0
1942,LA,M,51.0,Education,3,81728,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,30 sec Hulu commercial,0,"['cheesy bean and rice burrito', 'nachos bellgrande', 'mexican pizza', 'cinnamon twists']","['baja blast', 'starry', 'baja blast', 'gatorade']",0.0,7.0,4.0
9559,IL,M,43.0,Government,1,92437,BOGO - Baja Blast,15 sec YouTube ad,0,"['cheesy gordita crunch', 'spicy potato soft taco']","['starry', 'mountain dew']",0.0,5.0,1.0
6148,TN,F,34.0,IT,0,111151,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,0,['crunchwrap supreme'],['iced tea'],0.0,2.0,1.0
8546,DE,F,61.0,Other,3,93631,BOGO - Baja Blast,30 sec cable TV ad,1,"['beefy 5 layer burrito', 'steak garlic nacho fries', 'chalupa supreme', 'crunchwrap supreme']","['baja blast', 'baja blast', 'iced tea', 'diet pepsi']",1.0,5.0,2.0
3053,CA,M,20.0,Education,2,49256,DISCOUNT-50%,15 sec YouTube ad,0,"['cravings box', 'crunchwrap supreme', 'cheesy bean and rice burrito']","['mountain dew', 'iced tea', 'diet pepsi']",0.0,6.0,1.0
2149,FL,F,59.0,Other,4,97857,BOGO - Baja Blast,Static Facebook ad,1,"['cheesy gordita crunch', 'chicken quesadilla', 'cheesy gordita crunch', 'soft taco', 'crunchwrap supreme']","['baja blast', 'baja blast', 'baja blast', 'baja blast', 'iced tea']",0.0,5.0,3.0
9850,IA,M,19.0,Student,2,15419,DISCOUNT-50%,15 sec TikTok ad,1,"['beefy 5 layer burrito', 'cheesy gordita crunch', 'mexican pizza']","['diet pepsi', 'pepsi', 'diet pepsi']",0.0,6.0,5.0
7520,MN,M,46.0,Retail,2,48298,DISCOUNT-20%,30 sec Hulu commercial,0,"['cravings box', 'cheesy bean and rice burrito', 'cravings box']","['mountain dew', 'mug root beer', 'pepsi']",0.0,0.0,4.0
152,TX,M,25.0,Unemployed,1,0,BOGO - Baja Blast,15 sec YouTube ad,1,"['cheesy gordita crunch', 'cravings box']","['baja blast', 'baja blast']",0.0,5.0,1.0
677,TX,F,30.0,Retail,1,39407,DISCOUNT-5%,15 sec YouTube ad,0,"['cinnamon twists', 'cheesy gordita crunch']","['gatorade', 'starry']",0.0,3.0,1.0
2500,FL,M,67.0,Retired,5,0,DISCOUNT-5%,Newspaper ad,0,"['nachos bellgrande', 'spicy potato soft taco', 'cheesy gordita crunch', 'chalupa supreme', 'crunchwrap supreme', 'steak garlic nacho fries']","['mountain dew', 'baja blast', 'baja blast', 'starry', 'diet pepsi', 'mug root beer']",1.0,3.0,6.0
604,WV,F,46.0,IT,2,178008,DISCOUNT-50%,30 sec Hulu commercial,1,"['steak garlic nacho fries', 'nachos bellgrande', 'cinnamon twists']","['baja blast', 'mug root beer', 'mountain dew']",1.0,6.0,4.0
4340,OH,M,44.0,Healthcare,4,128196,REWARD - Free Baja Blast with purchase of $20 or more,30 sec Hulu commercial,0,"['chicken quesadilla', 'cheesy gordita crunch', 'cinnamon twists', 'crunchwrap supreme', 'cheesy gordita crunch']","['iced tea', 'gatorade', 'mountain dew', 'baja blast', 'iced tea']",0.0,4.0,4.0
3262,TX,M,27.0,Education,0,50590,DISCOUNT-5%,15 sec TikTok ad,0,['steak garlic nacho fries'],['baja blast'],1.0,3.0,5.0
4282,VA,F,27.0,Retail,2,35541,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,1,"['chalupa supreme', 'chalupa supreme', 'nachos bellgrande', 'chicken quesadilla', 'chalupa supreme', 'steak garlic nacho fries', 'steak garlic nacho fries', 'nachos bellgrande']","['baja blast', 'mountain dew', 'pepsi']",2.0,4.0,1.0
7913,NH,F,36.0,Healthcare,0,111250,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,1,"['beefy 5 layer burrito', 'cheesy gordita crunch', 'cheesy bean and rice burrito', 'cinnamon twists', 'crunchy taco', 'cheesy bean and rice burrito', 'crunchwrap supreme', 'crunchwrap supreme']",['baja blast'],0.0,4.0,1.0
4908,FL,M,50.0,Government,1,118792,DISCOUNT-10%,Static Facebook ad,0,"['beefy 5 layer burrito', 'cinnamon twists']","['starry', 'gatorade']",0.0,1.0,3.0
261,NC,F,49.0,Education,4,80300,BOGO - Garlic Steak Nacho Fries,30 sec Hulu commercial,0,"['chicken quesadilla', 'mexican pizza', 'cheesy bean and rice burrito', 'steak garlic nacho fries', 'mexican pizza']","['diet pepsi', 'brisk', 'brisk', 'baja blast', 'mug root beer']",1.0,2.0,4.0
8522,NJ,F,37.0,Other,0,57733,DISCOUNT-50%,15 sec YouTube ad,1,['cinnamon twists'],['brisk'],0.0,6.0,1.0
8013,OH,M,45.0,Government,4,105477,BOGO - Garlic Steak Nacho Fries,30 sec Hulu commercial,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cheesy gordita crunch', 'cravings box', 'cravings box']","['baja blast', 'starry', 'starry', 'pepsi', 'diet pepsi']",2.0,2.0,4.0
7820,MS,F,48.0,Retail,2,42803,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,30 sec Hulu commercial,0,"['steak garlic nacho fries', 'cheesy gordita crunch', 'beefy 5 layer burrito']","['pepsi', 'brisk', 'diet pepsi']",1.0,7.0,4.0
5508,ND,F,36.0,Healthcare,3,105943,DISCOUNT-20%,15 sec YouTube ad,1,"['cravings box', 'crunchy taco', 'cravings box', 'spicy potato soft taco']","['brisk', 'mug root beer', 'gatorade', 'baja blast']",0.0,0.0,1.0
4046,IL,M,34.0,Education,3,54813,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'soft taco', 'crunchy taco']","['pepsi', 'iced tea', 'starry', 'iced tea']",2.0,2.0,0.0
6262,AL,F,39.0,Education,1,63392,BOGO - Baja Blast,Instagram photo ad,1,"['soft taco', 'cinnamon twists']","['baja blast', 'baja blast']",0.0,5.0,0.0
8366,CT,M,41.0,Government,0,81817,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,1,"['nachos bellgrande', 'cheesy bean and rice burrito', 'cheesy gordita crunch', 'steak garlic nacho fries', 'cheesy gordita crunch', 'steak garlic nacho fries', 'mexican pizza', 'chicken quesadilla']",['baja blast'],2.0,4.0,1.0
9305,IN,F,35.0,Healthcare,2,93959,BOGO - Baja Blast,15 sec YouTube ad,0,"['cheesy bean and rice burrito', 'nachos bellgrande', 'nachos bellgrande']","['starry', 'mug root beer', 'brisk']",0.0,5.0,1.0
6762,OK,F,39.0,Education,1,57120,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries']","['mountain dew', 'brisk']",2.0,2.0,1.0
433,TN,F,29.0,Food Service,4,29271,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,1,"['chalupa supreme', 'cinnamon twists', 'mexican pizza', 'cheesy gordita crunch', 'beefy 5 layer burrito', 'cravings box', 'beefy 5 layer burrito', 'mexican pizza']","['baja blast', 'mug root beer', 'diet pepsi', 'pepsi', 'gatorade']",0.0,4.0,1.0
976,OH,M,27.0,Healthcare,2,70174,DISCOUNT-10%,15 sec YouTube ad,1,"['cinnamon twists', 'cravings box', 'soft taco']","['mountain dew', 'diet pepsi', 'mug root beer']",0.0,1.0,1.0
8311,SD,F,60.0,Healthcare,2,225065,DISCOUNT-50%,30 sec cable TV ad,1,"['soft taco', 'cravings box', 'beefy 5 layer burrito']","['baja blast', 'baja blast', 'gatorade']",0.0,6.0,2.0
7089,AR,F,35.0,Education,3,55856,DISCOUNT-20%,Instagram photo ad,1,"['crunchy taco', 'soft taco', 'nachos bellgrande', 'spicy potato soft taco']","['baja blast', 'pepsi', 'pepsi', 'diet pepsi']",0.0,0.0,0.0
967,MI,M,31.0,Government,0,64825,DISCOUNT-20%,Instagram photo ad,1,['beefy 5 layer burrito'],['iced tea'],0.0,0.0,0.0
5714,AZ,F,35.0,Unemployed,2,0,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,1,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cheesy gordita crunch']","['baja blast', 'iced tea', 'diet pepsi']",2.0,2.0,0.0
3849,GA,F,53.0,Food Service,2,48724,DISCOUNT-20%,Static Facebook ad,0,"['mexican pizza', 'nachos bellgrande', 'cheesy gordita crunch']","['baja blast', 'mug root beer', 'brisk']",0.0,0.0,3.0
8689,GA,M,30.0,Government,1,73682,DISCOUNT-50%,Instagram photo ad,1,"['nachos bellgrande', 'chalupa supreme']","['brisk', 'pepsi']",0.0,6.0,0.0
8309,KY,M,26.0,Healthcare,1,80949,DISCOUNT-50%,15 sec TikTok ad,1,"['cheesy gordita crunch', 'nachos bellgrande']","['diet pepsi', 'diet pepsi']",0.0,6.0,5.0
2293,NY,F,38.0,Government,2,79655,DISCOUNT-50%,Instagram photo ad,1,"['crunchy taco', 'steak garlic nacho fries', 'crunchwrap supreme']","['pepsi', 'gatorade', 'gatorade']",1.0,6.0,0.0
8901,RI,M,32.0,Retail,0,38493,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,0,['soft taco'],['baja blast'],0.0,2.0,1.0
735,NY,F,18.0,Education,0,45064,DISCOUNT-20%,15 sec YouTube ad,1,['chicken quesadilla'],['brisk'],0.0,0.0,1.0
8104,MI,M,36.0,Retail,2,41173,BOGO - Baja Blast,Instagram photo ad,1,"['cinnamon twists', 'spicy potato soft taco', 'cravings box']","['baja blast', 'baja blast', 'iced tea']",0.0,5.0,0.0
527,LA,F,49.0,Food Service,1,41354,BOGO - Baja Blast,Static Facebook ad,1,"['cheesy gordita crunch', 'crunchy taco']","['baja blast', 'baja blast']",0.0,5.0,3.0
3506,GA,M,45.0,Government,5,106482,BOGO - Garlic Steak Nacho Fries,Static Facebook ad,0,"['soft taco', 'cravings box', 'nachos bellgrande', 'chicken quesadilla', 'mexican pizza', 'nachos bellgrande']","['baja blast', 'mountain dew', 'iced tea', 'baja blast', 'baja blast', 'mountain dew']",0.0,2.0,3.0
2639,FL,M,69.0,Retired,7,0,BOGO - Baja Blast,30 sec cable TV ad,1,"['spicy potato soft taco', 'chicken quesadilla', 'crunchwrap supreme', 'crunchy taco', 'spicy potato soft taco', 'nachos bellgrande', 'beefy 5 layer burrito', 'cheesy bean and rice burrito']","['baja blast', 'baja blast', 'baja blast', 'mug root beer', 'diet pepsi', 'diet pepsi', 'diet pepsi', 'baja blast']",0.0,5.0,2.0
6147,KS,F,46.0,Food Service,0,41478,BOGO - Garlic Steak Nacho Fries,30 sec Hulu commercial,0,['cheesy gordita crunch'],['iced tea'],0.0,2.0,4.0
8425,GA,F,27.0,Government,0,64195,DISCOUNT-10%,15 sec YouTube ad,1,['crunchy taco'],['mug root beer'],0.0,1.0,1.0
2622,TX,F,23.0,Government,1,60199,DISCOUNT-10%,15 sec YouTube ad,0,"['cravings box', 'soft taco']","['diet pepsi', 'mug root beer']",0.0,1.0,1.0
5472,IN,M,40.0,Government,2,85993,DISCOUNT-20%,Instagram photo ad,0,"['spicy potato soft taco', 'soft taco', 'chalupa supreme']","['pepsi', 'starry', 'iced tea']",0.0,0.0,0.0
